read_name,ont_barcode,index_barcode
a7c85e90-2129-4cfb-9914-58e419f4be58 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=31185 ch=81 start_time=2022-06-03T16:48:56Z barcode=bw_010,BC18,010
60014496-11c4-4601-8350-4e0ea243d29b runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=3971 ch=13 start_time=2022-06-03T12:45:49Z barcode=bw_010,BC18,010
af37e232-a6bd-40bc-9dd8-51e9b5d311a3 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=11475 ch=107 start_time=2022-06-03T14:10:17Z barcode=bw_010,BC18,010
b96a9216-dc4a-49d4-b27b-d42c171c05c5 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=11254 ch=116 start_time=2022-06-03T14:12:23Z barcode=bw_010,BC18,010
b8339a69-4c92-460c-94e7-6859311d28e7 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=12539 ch=26 start_time=2022-06-03T14:12:15Z barcode=bw_010,BC18,010
c95ef2a4-d972-4a45-acd1-3ed41bb2a59d runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=9195 ch=117 start_time=2022-06-03T13:41:12Z barcode=bw_010,BC18,010
8e11e021-332d-4c36-9a9c-72f75dcecf9a runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=12998 ch=57 start_time=2022-06-03T14:19:12Z barcode=bw_011,BC93,011
41f2fad4-6626-44a0-aac9-b94ae1125940 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=2812 ch=65 start_time=2022-06-03T12:36:04Z barcode=bw_011,BC93,011
ca182ff2-7d23-4a43-be5e-cf856a7c6757 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=6679 ch=65 start_time=2022-06-03T13:08:49Z barcode=bw_011,BC93,011
8fc234a9-97e6-4e7c-af7e-af86b10cb24e runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=992 ch=114 start_time=2022-06-03T12:23:04Z barcode=bw_011,BC93,011
cf474db4-ff7f-46f5-b9ff-57723d0278b5 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=10904 ch=37 start_time=2022-06-03T13:43:14Z barcode=bw_011,BC93,011
e82dedd4-bc6a-4919-8ec7-7f409aa7625e runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=3600 ch=113 start_time=2022-06-03T12:52:06Z barcode=bw_011,BC93,011
1bf9874a-4abe-4c3a-a03a-8aadf7ce6a48 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=4616 ch=26 start_time=2022-06-03T12:52:14Z barcode=bw_011,BC93,011
2daf218b-ba6f-4937-992e-fcd44e2fb8f5 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=5114 ch=38 start_time=2022-06-03T12:54:56Z barcode=bw_011,BC93,011
66d56331-1c92-4a87-bbea-7f053bc7ce66 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=7505 ch=51 start_time=2022-06-03T13:14:49Z barcode=bw_011,BC93,011
53543d98-fabf-4a72-b91a-02101ee78995 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=1203 ch=18 start_time=2022-06-03T12:34:44Z barcode=bw_011,BC93,011
a5a45449-13b6-4fc4-861a-8b9bf2585f4c runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=2579 ch=79 start_time=2022-06-03T12:34:24Z barcode=bw_011,BC93,011
099c968a-91f8-46a5-b76b-89e21c904ded runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=28522 ch=81 start_time=2022-06-03T16:24:18Z barcode=bw_011,BC93,011
74c1909d-6a3c-496e-8b08-c4ddb6878805 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=26990 ch=92 start_time=2022-06-03T16:26:37Z barcode=bw_011,BC93,011
b7c21632-770d-4bbb-9f9a-c108c0c0c190 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=16987 ch=105 start_time=2022-06-03T15:01:44Z barcode=bw_011,BC93,011
b2feb116-4265-434f-8be1-6ebda2d956cf runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=2771 ch=107 start_time=2022-06-03T12:39:46Z barcode=bw_011,BC93,011
6a3bba39-6bea-4fde-bd23-979e1798f750 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=13522 ch=57 start_time=2022-06-03T14:24:09Z barcode=bw_011,BC93,011
7e59354e-b0b4-448e-aa88-075713a03ca9 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=9809 ch=93 start_time=2022-06-03T13:52:30Z barcode=bw_011,BC93,011
40d72c38-ee10-4685-aed4-810110adf084 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=10600 ch=116 start_time=2022-06-03T14:05:18Z barcode=bw_011,BC93,011
34e7f299-41aa-4e02-9d1a-4987cf17d5d9 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=7984 ch=21 start_time=2022-06-03T13:37:02Z barcode=bw_011,BC93,011
96245323-8079-4f0e-a549-7e2f25629782 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=3387 ch=25 start_time=2022-06-03T12:56:07Z barcode=bw_011,BC93,011
02a8e8f2-0c75-47e9-858a-b6f33aa383ae runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=18316 ch=81 start_time=2022-06-03T14:43:06Z barcode=bw_011,BC93,011
1a108c92-3c8e-4e7a-be9e-17c8e618948a runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=16053 ch=36 start_time=2022-06-03T14:42:12Z barcode=bw_011,BC93,011
1668d12e-c97d-4d34-afc3-113daca8907d runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=20285 ch=24 start_time=2022-06-03T15:47:46Z barcode=bw_011,BC93,011
5839d27f-3d6a-4484-89b5-e803a99eef2b runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=33268 ch=81 start_time=2022-06-03T17:14:43Z barcode=bw_011,BC93,011
d5e40619-e31c-4373-ab03-113bef1d48ab runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=31225 ch=92 start_time=2022-06-03T17:16:28Z barcode=bw_011,BC93,011
87518760-a23c-49d5-ac90-8f88fc3acaca runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=4448 ch=13 start_time=2022-06-03T12:50:32Z barcode=bw_011,BC93,011
21c38649-40d8-44a0-baee-3a9d5e2fc662 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=14244 ch=81 start_time=2022-06-03T14:06:45Z barcode=bw_011,BC93,011
140b536e-c909-4b8e-8233-7cd09510257e runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=10755 ch=106 start_time=2022-06-03T13:59:16Z barcode=bw_011,BC93,011
7c436d94-1f88-423b-9978-7422d51a8536 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=6098 ch=124 start_time=2022-06-03T13:03:26Z barcode=bw_011,BC93,011
a4e37827-5d71-4e1a-8e40-adcf5b3aa1f7 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=6464 ch=83 start_time=2022-06-03T13:03:58Z barcode=bw_011,BC93,011
411bc5af-2376-45b3-9f2e-3020e38e2dca runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=6749 ch=82 start_time=2022-06-03T13:16:53Z barcode=bw_011,BC38,011
0cf9ff9d-76db-47a1-8c33-89aa7a92b05b runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=18045 ch=113 start_time=2022-06-03T15:29:25Z barcode=bw_011,BC93,011
441f997f-9bda-439b-b0d6-91c7e5e98be3 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=20422 ch=66 start_time=2022-06-03T15:28:16Z barcode=bw_011,BC93,011
2b0f6529-3c84-4cf8-a231-56c91db671c8 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=28731 ch=66 start_time=2022-06-03T17:00:54Z barcode=bw_011,BC93,011
d95c0ccb-0911-4184-bc48-ac83c8322b04 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=9893 ch=21 start_time=2022-06-03T14:01:21Z barcode=bw_011,BC93,011
bb1dce0e-f51c-4fe4-889f-929f1c06bdaf runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=10494 ch=51 start_time=2022-06-03T13:45:14Z barcode=bw_011,BC93,011
984747aa-3c11-4b22-9743-800511a35d16 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=11733 ch=92 start_time=2022-06-03T13:45:19Z barcode=bw_011,BC93,011
76826e98-f8e4-44b6-924c-4e3585c8c38b runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=8483 ch=122 start_time=2022-06-03T13:32:48Z barcode=bw_011,BC93,011
32e5bfab-2feb-4a55-9833-0c82599a49e6 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=9560 ch=36 start_time=2022-06-03T13:33:29Z barcode=bw_011,BC93,011
dc7957e9-24b1-4365-a717-e366dad7a5da runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=6538 ch=25 start_time=2022-06-03T13:27:52Z barcode=bw_011,BC93,011
71285da3-0c0f-4fea-bbc7-89fd36d696a0 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=3197 ch=39 start_time=2022-06-03T12:43:51Z barcode=bw_011,BC93,011
3bae67ea-bc51-4bcf-80a4-ff66037e502f runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=3554 ch=6 start_time=2022-06-03T12:42:43Z barcode=bw_011,BC93,011
02122e3b-88a5-45af-8b7c-51695eb59b39 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=29725 ch=81 start_time=2022-06-03T16:36:36Z barcode=bw_011,BC93,011
ad6530ac-cfd9-49ec-8d11-ddc97667acd4 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=19082 ch=18 start_time=2022-06-03T15:54:06Z barcode=bw_011,BC93,011
15c106ad-143d-4c3a-a1dc-4309fa31f5e8 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=19733 ch=66 start_time=2022-06-03T15:18:23Z barcode=bw_011,BC93,011
f6eea581-3e2b-41a6-b91c-b6e0990ab453 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=22971 ch=83 start_time=2022-06-03T15:59:33Z barcode=bw_011,BC93,011
f4128f14-5d20-4a99-bf7d-5d3f3ccfbefc runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=22507 ch=57 start_time=2022-06-03T15:56:33Z barcode=bw_011,BC93,011
fd0c26e5-7a2a-47b2-80ba-2bc427539867 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=17364 ch=93 start_time=2022-06-03T15:10:07Z barcode=bw_011,BC93,011
5a67fceb-8896-4eef-8712-3fcdba12f772 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=16565 ch=113 start_time=2022-06-03T15:08:59Z barcode=bw_011,BC93,011
95403fc6-b57d-43de-b3ca-352b23defb19 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=18964 ch=66 start_time=2022-06-03T15:09:36Z barcode=bw_011,BC93,011
82aa581a-a6a3-4f88-b5ba-4a1dcc6617d3 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=13233 ch=108 start_time=2022-06-03T14:23:05Z barcode=bw_011,BC93,011
a7880c2c-f47f-4bc1-a34a-164c2b60e760 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=12764 ch=93 start_time=2022-06-03T14:22:02Z barcode=bw_011,BC93,011
b9969e0b-fea2-4fc1-8381-67c46c377277 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=16681 ch=82 start_time=2022-06-03T15:37:44Z barcode=bw_011,BC93,011
d1b59b57-5f0b-4d45-af66-5143c499f775 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=20558 ch=83 start_time=2022-06-03T15:35:18Z barcode=bw_011,BC93,011
396f1d72-afa6-40bf-8745-285e3a226211 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=3433 ch=5 start_time=2022-06-03T12:41:17Z barcode=bw_011,BC93,011
190295fd-0d63-473e-8ca1-165dc92c90f0 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=3949 ch=92 start_time=2022-06-03T12:41:43Z barcode=bw_011,BC93,011
c39c6038-ae81-40ba-a822-68bdfe2ef148 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=4132 ch=78 start_time=2022-06-03T12:44:33Z barcode=bw_011,BC93,011
e5f762a9-4c75-4eb5-abdf-564a5e2c4696 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=3285 ch=126 start_time=2022-06-03T12:44:48Z barcode=bw_011,BC93,011
19ad7a65-c1e7-46a8-aaf1-2af677bae83c runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=2070 ch=116 start_time=2022-06-03T12:33:52Z barcode=bw_011,BC93,011
3bc5cd4f-f19b-45ea-a992-a65dc79b208d runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=4701 ch=126 start_time=2022-06-03T12:58:07Z barcode=bw_011,BC46,011
56733b70-a33f-4629-b857-eb7250fa9029 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=4538 ch=97 start_time=2022-06-03T12:58:09Z barcode=bw_011,BC93,011
830f80d4-2b1d-4f44-9146-745a07a74153 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=5503 ch=5 start_time=2022-06-03T12:57:57Z barcode=bw_011,BC93,011
db5c34cd-4a59-4503-9a60-4a79f45a2381 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=8108 ch=26 start_time=2022-06-03T13:24:06Z barcode=bw_011,BC93,011
9742dbed-223e-4071-98e7-5374eacb39cb runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=6953 ch=113 start_time=2022-06-03T13:25:03Z barcode=bw_011,BC93,011
a758fd57-1507-4474-80bd-8e042fd447cd runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=6212 ch=25 start_time=2022-06-03T13:24:14Z barcode=bw_011,BC93,011
f08a0f3e-5b8f-43ac-bcf4-012a87b050a0 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=8179 ch=116 start_time=2022-06-03T13:33:42Z barcode=bw_011,BC93,011
7e905d52-d0da-4293-8ae1-7f575f443722 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=7217 ch=25 start_time=2022-06-03T13:35:29Z barcode=bw_011,BC93,011
1ece0f11-338b-4f76-a454-66404e3cbd3a runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=8374 ch=126 start_time=2022-06-03T13:33:47Z barcode=bw_011,BC93,011
42f796e6-3bba-4515-a79e-3fe5f53ef4e1 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=7255 ch=108 start_time=2022-06-03T13:21:20Z barcode=bw_011,BC93,011
bf12496c-c49a-477b-a85f-23e2f95d7d80 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=20162 ch=13 start_time=2022-06-03T15:39:52Z barcode=bw_011,BC93,011
58223a1b-f61e-4975-af41-ef19008075e7 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=8920 ch=2 start_time=2022-06-03T13:30:52Z barcode=bw_011,BC93,011
75099536-a08a-49b9-9366-0c13a98a0641 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=16284 ch=92 start_time=2022-06-03T14:33:20Z barcode=bw_011,BC93,011
b53bc583-e94c-4f62-8fb1-44ab7c165b88 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=14492 ch=57 start_time=2022-06-03T14:33:33Z barcode=bw_011,BC93,011
488de151-20e5-4387-9445-dff7c6b024f3 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=27414 ch=26 start_time=2022-06-03T16:53:35Z barcode=bw_011,BC93,011
fd7ae032-c0c2-45e7-830a-fb0729dd5aca runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=29403 ch=92 start_time=2022-06-03T16:52:53Z barcode=bw_011,BC93,011
506bce09-942f-42c2-9f11-b58875c58ccf runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=3922 ch=106 start_time=2022-06-03T12:46:05Z barcode=bw_011,BC93,011
94698f62-c71f-4c87-bc41-eed001dbe04e runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=3996 ch=16 start_time=2022-06-03T12:46:47Z barcode=bw_011,BC93,011
f9844c7b-c6a2-48b4-9459-135c6e57ee7c runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=3789 ch=88 start_time=2022-06-03T12:46:05Z barcode=bw_011,BC93,011
e84e904d-d0cf-40d8-8c29-71747770cc35 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=10530 ch=37 start_time=2022-06-03T13:40:51Z barcode=bw_011,BC93,011
f4e80669-a4c5-4fd5-9374-f293b6a80ec1 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=18532 ch=81 start_time=2022-06-03T14:45:06Z barcode=bw_012,BC61,012
e64d2dbe-31b6-4249-98d0-30351ff78f54 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=15443 ch=57 start_time=2022-06-03T14:44:50Z barcode=bw_012,BC61,012
756c85c4-88a0-4f4a-b373-fb3dbe10c4eb runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=15830 ch=1 start_time=2022-06-03T14:45:12Z barcode=bw_012,BC61,012
38e731e5-26b4-4f76-97ec-16474f389273 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=8593 ch=93 start_time=2022-06-03T13:23:15Z barcode=bw_012,BC61,012
a11ad37b-f64d-4f59-ba7f-d4e864deb3fe runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=17831 ch=108 start_time=2022-06-03T15:12:43Z barcode=bw_012,BC61,012
2556c6e1-1ac3-4666-81ed-3834f6b8c027 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=16954 ch=123 start_time=2022-06-03T15:12:45Z barcode=bw_012,BC61,012
ce614b40-17af-4df9-a3d0-6c3dedea9d83 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=18058 ch=26 start_time=2022-06-03T15:12:12Z barcode=bw_012,BC61,012
6a0ecb1f-3e65-4488-96f3-0e4340c33c12 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=15865 ch=18 start_time=2022-06-03T15:13:29Z barcode=bw_012,BC61,012
fef0c839-d7ea-4bf2-80f8-79291e6d1826 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=7092 ch=108 start_time=2022-06-03T13:19:50Z barcode=bw_012,BC61,012
737eff47-f11f-4aac-9cb0-f2a381ea9266 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=7382 ch=13 start_time=2022-06-03T13:18:41Z barcode=bw_012,BC61,012
f54477b5-2035-4fb1-b381-aa29630fb70c runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=7631 ch=18 start_time=2022-06-03T13:38:06Z barcode=bw_012,BC61,012
4d7df0e2-70fa-46e5-9f55-a34ea5cfd426 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=9570 ch=13 start_time=2022-06-03T13:40:00Z barcode=bw_012,BC61,012
10d46dd4-a559-4a37-9b8d-1640336f1568 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=7618 ch=25 start_time=2022-06-03T13:38:46Z barcode=bw_012,BC61,012
8c1025c2-4786-4be6-8be7-e47fbeadef30 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=9678 ch=26 start_time=2022-06-03T13:38:51Z barcode=bw_012,BC61,012
1e84f309-e3a6-4d5d-8288-ff861589b86a runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=12610 ch=108 start_time=2022-06-03T14:17:48Z barcode=bw_012,BC61,012
9358e1f4-2e68-4b74-9351-019bf061cd58 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=11669 ch=21 start_time=2022-06-03T14:20:09Z barcode=bw_012,BC61,012
cdfd34f8-af37-4964-8ae4-f2827f93d8af runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=11300 ch=123 start_time=2022-06-03T14:18:13Z barcode=bw_012,BC61,012
bec9a253-a908-4b13-b03a-46e0a0d351d2 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=15941 ch=81 start_time=2022-06-03T14:20:18Z barcode=bw_012,BC61,012
8c066569-5fa9-43e2-abfd-aa7c5c44ed6b runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=14482 ch=37 start_time=2022-06-03T14:19:02Z barcode=bw_012,BC61,012
64519e1c-9607-4b3d-8261-e1188e43ec57 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=13191 ch=26 start_time=2022-06-03T14:18:41Z barcode=bw_012,BC61,012
8e9c7758-9000-4ce3-979f-637e7664fa79 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=13725 ch=36 start_time=2022-06-03T14:17:40Z barcode=bw_012,BC61,012
00f1c97b-be4a-486e-aacf-a1698fa6b1e2 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=2571 ch=113 start_time=2022-06-03T12:37:02Z barcode=bw_012,BC61,012
9925b80b-da40-48a0-ac9d-a236ab896499 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=2579 ch=57 start_time=2022-06-03T12:37:19Z barcode=bw_012,BC61,012
63bb15ca-45aa-4a82-accf-698e57c43311 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=2519 ch=88 start_time=2022-06-03T12:36:09Z barcode=bw_012,BC61,012
9fef2cfd-29a7-4d92-a443-4952e8e694fa runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=2637 ch=110 start_time=2022-06-03T12:37:02Z barcode=bw_012,BC61,012
832a4bd2-4a0c-4a32-8edc-b85ac8286bb7 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=1432 ch=18 start_time=2022-06-03T12:36:46Z barcode=bw_012,BC61,012
9f2b3914-2e99-4371-b3d8-cae5bc0f0b0c runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=2823 ch=122 start_time=2022-06-03T12:36:19Z barcode=bw_012,BC61,012
f14fe1b1-079f-4365-8731-70c50e063ca5 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=1423 ch=83 start_time=2022-06-03T12:28:02Z barcode=bw_012,BC61,012
e03e81cc-afa9-4f0a-9194-d19256d76a97 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=1759 ch=66 start_time=2022-06-03T12:27:23Z barcode=bw_012,BC61,012
a5c9cb55-f6e7-410d-8fd8-fa637f6c1d1b runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=1449 ch=4 start_time=2022-06-03T12:27:36Z barcode=bw_012,BC61,012
a40fd870-a7f5-4ac5-9eba-5f81327dc3c2 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=1444 ch=126 start_time=2022-06-03T12:27:32Z barcode=bw_012,BC61,012
cf29dcd7-1e01-468c-b399-5d1d116919c8 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=5920 ch=108 start_time=2022-06-03T13:08:09Z barcode=bw_012,BC61,012
a7aea30a-c25c-4024-8e45-6e31b9fa0862 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=6104 ch=24 start_time=2022-06-03T13:08:22Z barcode=bw_012,BC61,012
fb62afed-0765-4afb-bd29-2301e078df66 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=779 ch=36 start_time=2022-06-03T12:22:09Z barcode=bw_012,BC61,012
ddc7785a-4b1a-43e9-b926-ace84fc4b65b runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=777 ch=2 start_time=2022-06-03T12:23:08Z barcode=bw_012,BC61,012
57c23b63-5137-42d5-86a9-4686e8775b28 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=978 ch=6 start_time=2022-06-03T12:23:33Z barcode=bw_012,BC61,012
d1ac4335-3704-4ab5-8ee4-c14c9643554b runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=4996 ch=93 start_time=2022-06-03T12:51:23Z barcode=bw_012,BC61,012
45c66687-46be-408c-a75e-33a5a9b6c449 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=4796 ch=52 start_time=2022-06-03T12:54:34Z barcode=bw_012,BC61,012
39f71d7b-30a4-4743-b4ce-51d83e81d380 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=4110 ch=97 start_time=2022-06-03T12:54:47Z barcode=bw_012,BC61,012
801be04b-1498-452f-a4f2-18ae07aa1eb3 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=5354 ch=16 start_time=2022-06-03T13:00:31Z barcode=bw_012,BC61,012
7afe0aff-d27f-4cbc-b3b4-2878431c7dec runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=5706 ch=38 start_time=2022-06-03T12:59:37Z barcode=bw_012,BC61,012
a23fdd3e-bc2c-4f37-833d-4917d71e7678 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=13161 ch=113 start_time=2022-06-03T14:29:15Z barcode=bw_012,BC61,012
